7192|627.4|SYMP ARTIFIC MENOPAUS STATE|
7193|627.8|MENOPAUSAL DISORDER OT|
7194|627.9|MENOPAUSAL DISORDER UNSPEC|
7195|628|FEMALE INFERTILITY|
7196|628.0|INFERTILITY ANOVULATION|
7197|628.1|INFERTIL PITUITARY ORIG|
7198|628.2|INFERTILITY TUBAL ORIGIN|
7199|628.3|INFERTILITY UTERINE ORIG|
7200|628.4|INFERTIL CERVICAL ORIG|
7201|628.8|FEMALE INFERTILITY OT|
7202|628.9|FEMALE INFERTILITY UNSPEC|
7203|629|OT DIS FEMALE GENITAL ORGANS|
7204|629.0|OT FEMALE HEMATOCELE|
7205|629.1|HYDROCELE CANAL OF NUCK|
7206|629.2|FEMALE MUTILATION STATUS|
7207|629.20|FEM MUTILATION STATUS UNSP|
7208|629.21|FEM MUTILATION TYPE I STAT|
7209|629.22|FEM MUTILATION TYPE II STAT|
7210|629.23|FEM MUTILATN TYPE III STAT|
7211|629.29|OT FEM GENITAL MUTIL STATUS|
7212|629.8|OT FEMALE GENITAL DISORDERS|
7213|629.81|HABITUAL ABORTER WO PREG|
7214|629.89|OT FEMALE GENITAL DISORDERS|
7215|629.9|UNS FEMALE GENITAL DISORDER|
7216|630|HYDATIDIFORM MOLE|
7217|631|OT ABN PRODUCT OF CONCEPTION|
7218|632|MISSED ABORTION|
7219|633|ECTOPIC PREGNANCY|
7220|633.0|ABDOMINAL PREGNANCY|
7221|633.00|ABD PREG WO INTRAUTER PREG|
7222|633.01|ABD PREG W INTRAUTERIN PREG|
7223|633.1|TUBAL PREGNANCY|
7224|633.10|TUBAL PREG WO INTRAUTER PREG|
7225|633.11|TUBAL PREG W INTRAUTER PREG|
7226|633.2|OVARIAN PREGNANCY|
7227|633.20|OVAR PREG WO INTRAUTER PREG|
7228|633.21|OVAR PREG W INTRAUTER PREG|
7229|633.8|OT ECTOPIC PREGNANCY|
7230|633.80|OT ECTO PREG WO INTRAUT PREG|
7231|633.81|OT ECTO PREG W INTRAUT PREG|
7232|633.9|UNSP ECTOPIC PREGNANCY|
7233|633.90|UN ECTO PREG WO INTRAUT PREG|
7234|633.91|UN ECTO PREG W INTRAUT PREG|
7235|634|SPONTANEOUS ABORTION|
7236|634.0|SPON ABORT W PELVIC INFECT|
7237|634.00|SPON ABORT W PELVIC INF UNSP|
7238|634.01|SPON ABORT W PELVIC INF INC|
7239|634.02|SPON ABORT W PELVIC INF COMP|
7240|634.1|SPON ABORT W HEMORRHAGE|
7241|634.10|SPON ABORT W HEMORR UNSP|
7242|634.11|SPON ABORT W HEMORR INC|
7243|634.12|SPON ABORT W HEMORR COMP|
7244|634.2|SPON ABORT W PELVIC DAMAGE|
7245|634.20|SPON ABORT W PELV DAMAG UNSP|
7246|634.21|SPON ABORT W PELV DAMAG INC|
7247|634.22|SPON ABORT W PELV DAMAG COMP|
7248|634.3|SPON ABORT W RENAL FAILURE|
7249|634.30|SPON ABORT W RENAL FAIL UNSP|
7250|634.31|SPON ABORT W RENAL FAIL INC|
7251|634.32|SPON ABORT W RENAL FAIL COMP|
7252|634.4|SPON ABORT W METAB DISORDER|
7253|634.40|SPON ABORT W METABOL DIS UNS|
7254|634.41|SPON ABORT W METABOL DIS INC|
7255|634.42|SPON ABORT W METAB DIS COMP|
7256|634.5|SPON ABORT W SHOCK|
7257|634.50|SPON ABORT W SHOCK UNSP|
7258|634.51|SPON ABORT W SHOCK INC|
7259|634.52|SPON ABORT W SHOCK COMP|
7260|634.6|SPON ABORT W EMBOLISM|
7261|634.60|SPON ABORT W EMBOL UNSP|
7262|634.61|SPON ABORT W EMBOL INC|
7263|634.62|SPON ABORT W EMBOL COMP|
7264|634.7|SPON ABORT W OT COMPLICA|
7265|634.70|SPON ABORT W COMPL OT UNSP|
7266|634.71|SPON ABORT W COMPL OT INC|
7267|634.72|SPON ABORT W COMPL OT COMP|
7268|634.8|SPON ABORT W UN COMPLICA|
7269|634.80|SPON AB UNSP W COMPL UNSP|
7270|634.81|SPON AB W COMPL UNSP INC|
7271|634.82|SPON AB W COMPL UNSP COMP|
7272|634.9|SPON ABORT WO COMPLICAT|
7273|634.90|SPON ABORT UNCOMPL UNSP|
7274|634.91|SPON ABORT UNCOMPL INC|
7275|634.92|SPON ABORT UNCOMPL COMP|
7276|635|LEGALLY INDUCED ABORTION|
7277|635.0|LEGAL ABORT W PELV INFECTION|
7278|635.00|LEGAL ABORT W PELV INF UNSP|
7279|635.01|LEGAL ABORT W PELV INF INC|
7280|635.02|LEGAL ABORT W PELV INF COMP|
7281|635.1|LEGAL ABORT W HEMORRAGE|
7282|635.10|LEGAL ABORT W HEMORR UNSP|
7283|635.11|LEGAL ABORT W HEMORR INC|
7284|635.12|LEGAL ABORT W HEMORR COMP|
7285|635.2|LEGAL ABORT W PELV DAMAGE|
7286|635.20|LEGAL AB W PELV DAMAG UNSP|
7287|635.21|LEGAL AB W PELV DAMAG INC|
7288|635.22|LEGAL AB W PELV DAMAG COMP|
7289|635.3|LEGAL ABORT W RENAL FAILURE|
7290|635.30|LEGAL ABORT W REN FAIL UNSP|
7291|635.31|LEGAL ABORT W REN FAIL INC|
7292|635.32|LEGAL ABORT W REN FAIL COMP|
7293|635.4|LEGAL ABORT W METAB DISORDER|
7294|635.40|LEGAL AB W METAB DIS UNSP|
7295|635.41|LEGAL AB W METAB DIS INC|
7296|635.42|LEGAL AB W METAB DIS COMP|
7297|635.5|LEGAL ABORT W SHOCK|
7298|635.50|LEGAL ABORT W SHOCK UNSP|
7299|635.51|LEGAL ABORT W SHOCK INC|
7300|635.52|LEGAL ABORT W SHOCK COMP|
7301|635.6|LEGAL ABORT W EMBOLISM|
7302|635.60|LEGAL ABORT W EMBOL UNSP|
7303|635.61|LEGAL ABORT W EMBOL INC|
7304|635.62|LEGAL ABORT W EMBOL COMP|
7305|635.7|LEGAL ABORT W OT COMPLICAT|
7306|635.70|LEGAL AB W COMPL OT UNSP|
7307|635.71|LEGAL AB W COMPL OT INC|
7308|635.72|LEGAL AB W COMPL OT COMP|
7309|635.8|LEGAL ABORT W UNS COMPLICAT|
7310|635.80|LEGAL AB UNSP W COMPL UNSP|
7311|635.81|LEGAL AB W COMPL UNSP INC|
7312|635.82|LEGAL AB W COMPL UNSP COMP|
7313|635.9|LEGAL ABORT WO COMPLICAT|
7314|635.90|LEGAL ABORT UNCOMPL UNSP|
7315|635.91|LEGAL ABORT UNCOMPL INC|
7316|635.92|LEGAL ABORT UNCOMPL COMP|
7317|636|ILLEGAL ABORTION|
7318|636.0|ILLEG ABORT W PELV INFECTION|
7319|636.00|ILLEG ABORT W PELV INF UNSP|
7320|636.01|ILLEG ABORT W PELV INF INC|
7321|636.02|ILLEG ABORT W PELV INF COMP|
7322|636.1|ILLEG ABORT W PELV HEMORRHAG|
7323|636.10|ILLEG ABORT W HEMORR UNSPEC|
7324|636.11|ILLEG ABORT W HEMORR INC|
7325|636.12|ILLEG ABORT W HEMORR COMP|
7326|636.2|ILLEG ABORT W PELV DAMAGE|
7327|636.20|ILLEG ABORT W PEL DAMG UNSP|
7328|636.21|ILLEG ABORT W PEL DAMAG INC|
7329|636.22|ILLEG ABORT W PEL DAMG COMP|
7330|636.3|ILLEG ABORT W RENAL FAILURE|
7331|636.30|ILLEG ABORT W REN FAIL UNSP|
7332|636.31|ILLEG ABORT W REN FAIL INC|
7333|636.32|ILLEG ABORT W REN FAIL COMP|
7334|636.4|ILLEG ABORT W METAB DISORDER|
7335|636.40|ILLEG ABORT W MET DIS UNSP|
7336|636.41|ILLEG ABORT W METAB DIS INC|
7337|636.42|ILLEG ABORT W MET DIS COMP|
7338|636.5|ILLEG ABORT W SHOCK|
7339|636.50|ILLEG ABORT W SHOCK UNSP|
7340|636.51|ILLEG ABORT W SHOCK INC|
7341|636.52|ILLEG ABORT W SHOCK COMP|
7342|636.6|ILLEG ABORT W EMBOLISM|
7343|636.60|ILLEG ABORT W EMBOLISM UNSP|
7344|636.61|ILLEG ABORT W EMBOLISM INC|
7345|636.62|ILLEG ABORT W EMBOLISM COMP|
7346|636.7|ILLEG ABORT W OT COMPLICAT|
7347|636.70|ILLEG ABORT W COMPL OT UNSP|
7348|636.71|ILLEG ABORT W COMPL OT INC|
7349|636.72|ILLEG ABORT W COMPL OT COMP|
7350|636.8|ILLEG ABORT W UNS COMPLICAT|
7351|636.80|ILLEG ABORT W COMPL UNSP INC|
7352|636.81|ILLEG ABORT W COMPL UNSP INC|
7353|636.82|ILLEG ABORT W UNSP COMP|
7354|636.9|ILLEG ABORT WO COMPLICAT|
7355|636.90|ILLEG ABORT UNCOMPL UNSP|
7356|636.91|ILLEG ABORT UNCOMPL INC|
7357|636.92|ILLEG ABORT UNCOMPL COMP|
7358|637|UNSPECIFIED ABORTION|
7359|637.0|ABORT UNSP W PEL INFECTION|
7360|637.00|ABORT UNSP W PEL INF UNSP|
7361|637.01|ABORT UNSP W PEL INF INC|
7362|637.02|ABORT UNSP W PEL INF COMP|
7363|637.1|ABORT UNSP W HEMORRHAGE|
7364|637.10|ABORT UNSP W HEMORR UNSP|
7365|637.11|ABORT UNSP W HEMORR INC|
7366|637.12|ABORT UNSP W HEMORR COMP|
7367|637.2|ABORT UNSP W PELV DAMAGE|
7368|637.20|ABORT UNSP W PELV DAMAG UNSP|
7369|637.21|ABORT UNSP W PELV DAMAG INC|
7370|637.22|ABORT UNSP W PELV DAMAG COMP|
7371|637.3|ABORT UNSP W RENAL FAILURE|
7372|637.30|ABORT UNSP W RENAL FAIL UNSP|
7373|637.31|ABORT UNSP W RENAL FAIL INC|
7374|637.32|ABORT UNSP W RENAL FAIL COMP|
7375|637.4|ABORT UNSP W METAB DISORDER|
7376|637.40|ABORT UNSP W METAB DIS UNSP|
7377|637.41|ABORT UNSP W METAB DIS INC|
7378|637.42|ABORT UNSP W METAB DIS COMP|
7379|637.5|ABORT UNSP W SHOCK|
7380|637.50|ABORT UNSP W SHOCK UNSP|
7381|637.51|ABORT UNSP W SHOCK INC|
7382|637.52|ABORT UNSP W SHOCK COMP|
7383|637.6|ABORT UNSP W EMBOLISM|
7384|637.60|ABORT UNSP W EMBOLISM UNSP|
7385|637.61|ABORT UNSP W EMBOLISM INC|
7386|637.62|ABORT UNSP W EMBOLISM COMP|
7387|637.7|ABORT UNSP W OT COMPLICAT|
7388|637.70|ABORT UNSP W COMPL OT UNSP|
7389|637.71|ABORT UNSP W COMPL OT INC|
7390|637.72|ABORT UNSP W COMPL OT COMP|
7391|637.8|ABORT UNSP W UNS COMPLICAT|
7392|637.80|ABORT UNSP W COMPL UNSPEC|
7393|637.81|ABORT UNSP W COMPL INC|
7394|637.82|ABORT UNSP W UNSP COMP|
7395|637.9|ABORT UNSP WO COMPLICAT|
7396|637.90|ABORT UNSP UNCOMPLICAT UNSP|
7397|637.91|ABORT UNSP UNCOMPLICAT INC|
7398|637.92|ABORT UNSP UNCOMPLICAT COMP|
7399|638|FAILED ATTEMPTED ABORTION|
7400|638.0|ATTEMPTED ABORT W PELVIC INF|
7401|638.1|ATTEMPTED ABORT W HEMORRHAGE|
7402|638.2|ATTEMPTED ABORT W PELV DAMAG|
7403|638.3|ATTEMPTED ABORT W RENAL FAIL|
7404|638.4|ATTEMPTED ABOR W METABOL DIS|
7405|638.5|ATTEMPTED ABORTION W SHOCK|
7406|638.6|ATTEMPTED ABORT W EMBOLISM|
7407|638.7|ATTEMPTED ABORT W COMPL OT|
7408|638.8|ATTEMPTED ABORT W COMPL UNSP|
7409|638.9|ATTEMPTED ABORT UNCOMPL|
7410|639|COMPLICATION FOLLOWING ABORT|
7411|639.0|POSTABORTION GU INFECT|
7412|639.1|POSTABORTION HEMORRHAGE|
7413|639.2|POSTABORT PELVIC DAMAGE|
7414|639.3|POSTABORT RENAL FAILURE|
7415|639.4|POSTABORT METABOLIC DIS|
7416|639.5|POSTABORTION SHOCK|
7417|639.6|POSTABORTION EMBOLISM|
7418|639.8|POSTABORTION COMPL OT|
7419|639.9|POSTABORTION COMPL UNSPEC|
7420|640|HEMORRHAGE EARLY PREGNANCY|
7421|640.0|THREATENED ABORTION|
7422|640.00|THREATENED ABORTION UNSPEC|
7423|640.01|THREATENED ABORTION DELIVER|
7424|640.03|THREATEN ABORTION ANTEPART|
7425|640.8|OT HEMORRHAGE EARLY PREGNAN|
7426|640.80|HEMORRAGE EARLY PREG OT UNSP|
7427|640.81|HEMORRAGE EARLY PREG OT DEL|
7428|640.83|HEMORRAGE EARLY PG OT ANTE|
7429|640.9|UNS HEMORRHAGE EARLY PREGNAN|
7430|640.90|HEMORR EARLY PREG UNSPEC|
7431|640.91|HEMORRAGE EARLY PREG DELIV|
7432|640.93|HEMORRAGE EARLY PREG ANTE|
7433|641|ANTEPART HEM/PLACENTA PREVIA|
7434|641.0|PLACENTA PREVIA WO HEMORR|
7435|641.00|PLACENTA PREVIA UNSPEC|
7436|641.01|PLACENTA PREVIA DELIVER|
7437|641.03|PLACENTA PREVIA ANTEPART|
7438|641.1|HEMORRHAGE PLACENTA PREVIA|
7439|641.10|PLACENTA PREV HEMORRAGE UNSP|
7440|641.11|PLACENTA PREV HEMORRAGE DEL|
7441|641.13|PLACEN PREV HEMORRAGE ANTE|
7442|641.2|PREMATURE SEPARAT PLACENTA|
7443|641.20|PREM SEPAR PLACENTA UNSPEC|
7444|641.21|PREM SEPAR PLACENTA DELIV|
7445|641.23|PREM SEPAR PLACENTA ANTEPART|
7446|641.3|HEMORRHAGE COAGULAT DEFECTS|
7447|641.30|COAG DEF HEMORRAGE UNSPEC|
7448|641.31|COAG DEF HEMORRAGE DELIVER|
7449|641.33|COAG DEF HEMORRAGE ANTEPART|
7450|641.8|OTHER ANTEPARTUM HEMORRHAGE|
7451|641.80|ANTEPART HEMORRAGE OT UNSPEC|
7452|641.81|ANTEPARTUM HEMORRAGE OT DEL|
7453|641.83|ANTEPART HEMORRAGE OT ANTE|
7454|641.9|UNSPEC ANTEPARTUM HEMORRHAGE|
7455|641.90|ANTEPART HEMORRAGE UNSPEC|
7456|641.91|ANTEPART HEMORRAGE UNSP DEL|
7457|641.93|ANTEPART HEMORRAGE UNSP ANTE|
7458|642|HYPERTENSION IN PREGNANCY|
7459|642.0|BEN HYPERTENSION PREGNANCY|
7460|642.00|ESSEN HYPERTENSION PREG UNSP|
7461|642.01|ESSEN HYPERTENSION DELIVERED|
7462|642.02|ESSEN HYPERTENSION DEL W CMP|
7463|642.03|ESSEN HYPERTENSION ANTEPART|
7464|642.04|ESSEN HYPERTENSION POSTPART|
7465|642.1|RENAL HYPERTENSION PREG|
7466|642.10|RENAL HYPERTENSION PREG UNSP|
7467|642.11|RENAL HYPERTENSION PG DELIV|
7468|642.12|RENAL HYPERTENSION DEL COMP|
7469|642.13|RENAL HYPERTENSION ANTEPART|
7470|642.14|RENAL HYPERTENSION POSTPART|
7471|642.2|OLD HYPERTENSION PREGNANCY|
7472|642.20|OLD HYPERTENSION PREG UNSPEC|
7473|642.21|OLD HYPERTENSION OT DELIVER|
7474|642.22|OLD HYPERTENSION DELIV W CMP|
7475|642.23|OLD HYPERTENSION OT ANTEPAR|
7476|642.24|OLD HYPERTENSION OT POSTPAR|
7477|642.3|TRANSIENT HYPERTENSION PREG|
7478|642.30|TRANS HYPERTENSION PREG UNSP|
7479|642.31|TRANS HYPERTENSION DELIVERED|
7480|642.32|TRANS HYPERTENSION DEL W CMP|
7481|642.33|TRANS HYPERTENSION ANTEPART|
7482|642.34|TRANS HYPERTENSION POSTPART|
7483|642.4|MILD PRE-ECLAMPSIA|
7484|642.40|MILD/UNSP PREECLAMPSIA UNS|
7485|642.41|MILD/UNSP PREECLAMPSIA DEL|
7486|642.42|MILD PREECLAMPSIA DEL W CMP|
7487|642.43|MILD/UNSP PREECLAMPSIA ANTEP|
7488|642.44|MILD/UNSP PREECLAMPSIA CMP|
7489|642.5|SEVERE PRE-ECLAMPSIA|
7490|642.50|SEVERE PREECLAMPSIA UNSPEC|
7491|642.51|SEVERE PREECLAMPSIA DELIVER|
7492|642.52|SEV PREECLAMPSIA DEL W COMP|
7493|642.53|SEV PREECLAMPSIA ANTEPARTUM|
7494|642.54|SEV PREECLAMPSIA POSTPARTUM|
7495|642.6|ECLAMPSIA COMPL PREGNANCY|
7496|642.60|ECLAMPSIA UNSP|
7497|642.61|ECLAMPSIA DELIVERED|
7498|642.62|ECLAMPSIA DELIV W POST COMP|
7499|642.63|ECLAMPSIA ANTEPARTUM|
7500|642.64|ECLAMPSIA POSTPARTUM|
7501|642.7|ECLAMP W OLD HYPERTEN PREG|
7502|642.70|ECLAMP W OLD HYPERTEN UNSP|
7503|642.71|ECLAMP W OLD HYPERTEN DELIV|
7504|642.72|ECLAMP W OLD HYP DEL W P/P|
7505|642.73|ECLAMP W OLD HYPER ANTEPART|
7506|642.74|ECLAMP W OLD HYPER POSTPART|
7507|642.9|UNS HYPERTENSION PREGNANCY|
7508|642.90|HYPERTENSION PREG UNSP|
7509|642.91|HYPERTENSION UNS DELIVERED|
7510|642.92|HYPERTENSION UNS DEL W P/P|
7511|642.93|HYPERTENSION UNS ANTEPARTUM|
7512|642.94|HYPERTENSION UNS POSTPARTUM|
7513|643|EXCESSIVE VOMITING PREGNANCY|
7514|643.0|MILD HYPEREMESIS GRAVIDARUM|
7515|643.00|MILD HYPEREMESIS GRAV UNSPEC|
7516|643.01|MILD HYPEREMESIS GRAV DELIV|
7517|643.03|MILD HYPEREMESIS ANTEPAR|
7518|643.1|HYPEREMESIS METAB DISTURBAN|
7519|643.10|HYPEREMESIS W METAB DIS UNSP|
7520|643.11|HYPEREMESIS W METAB DIS DEL|
7521|643.13|HYPEREMESIS W METAB ANTEPART|
7522|643.2|LATE VOMITING OF PREGNANCY|
7523|643.20|LATE VOMITING OF PREG UNSP|
7524|643.21|LATE VOMITING OF PREG DELIV|
7525|643.23|LATE VOMITING PREG ANTEPART|
7526|643.8|OT VOMITING PREGNANCY|
7527|643.80|VOMITING COMPL PREG UNSPEC|
7528|643.81|VOMITING COMPL PREG DELIVER|
7529|643.83|VOMITING COMPL PREG ANTEPAR|
7530|643.9|UNSPEC VOMITING OF PREGNANCY|
7531|643.90|VOMITING OF PREG UNSP|
7532|643.91|VOMITING OF PREG UNSP DEL|
7533|643.93|VOMITING OF PREG UNSP ANTE|
7534|644|EARLY OR THREATENED LABOR|
7535|644.0|THREATENED PREMATURE LABOR|
7536|644.00|THREATENED PREM LABOR UNS|
7537|644.03|THREATENED PREM LABOR ANTE|
7538|644.1|OTHER THREATENED LABOR|
7539|644.10|THREATENED LABOR OT UNSPEC|
7540|644.13|THREATENED LABOR OT ANTEPAR|
7541|644.2|EARLY ONSET OF DELIVERY|
7542|644.20|EARLY ONSET DELIV UNSPEC|
7543|644.21|EARLY ONSET DELIVERY DEL|
7544|645|LATE PREGNANCY|
7545|645.1|POST TERM PREGNANCY|
7546|645.10|POST TERM PREG UNSPEC|
7547|645.11|POST TERM PREG DELIV|
7548|645.13|POST TERM PREG W ANTE COMP|
7549|645.2|PROLONGED PREGNANCY|
7550|645.20|PROLONG PREG UNSPEC|
7551|645.21|PROLONG PREG DELIV|
7552|645.23|PROLONG PREG W COMP|
7553|646|OT COMPLICATION PREGNANCY|
7554|646.0|PAPYRACEOUS FETUS|
7555|646.00|PAPYRACEOUS FETUS UNSPEC|
7556|646.01|PAPYRACEOUS FETUS DELIV|
7557|646.03|PAPYRACEOUS FET ANTEPAR|
7558|646.1|EDEMA IN PREGNANCY|
7559|646.10|EDEMA IN PREG UNSPEC|
7560|646.11|EDEMA IN PREG DELIVERED|
7561|646.12|EDEMA IN PREG DEL W|
7562|646.13|EDEMA IN PREG ANTEPARTUM|
7563|646.14|EDEMA IN PREG POSTPARTUM|
7564|646.2|UNS RENAL DISEASE PREGNANCY|
7565|646.20|UNSP RENAL DIS PREG UNSP|
7566|646.21|RENAL DIS UNSP DELIVERED|
7567|646.22|RENAL DIS UNSP DEL W CMP|
7568|646.23|RENAL DIS UNSP ANTEPARTUM|
7569|646.24|RENAL DIS UNSP POSTPARTUM|
7570|646.3|HABITUAL ABORTER PREGNANT|
7571|646.30|HABITUAL ABORTER UNSPEC|
7572|646.31|HABITUAL ABORTER DELIVER|
7573|646.33|HABITUAL ABORTER ANTEPART|
7574|646.4|PERIPHERAL NEURITIS PREG|
7575|646.40|NEURITIS OF PREG UNSPEC|
7576|646.41|NEURITIS DELIVERED|
7577|646.42|NEURITIS DELIVERED W CMP|
7578|646.43|NEURITIS OF PREG ANTEPAR|
7579|646.44|NEURITIS OF PREG POSTPAR|
7580|646.5|ASYMPT BACTERIURIA PREGNANCY|
7581|646.50|BACTERIURIA PREG UNSPEC|
7582|646.51|ASYMPT BACTERIURIA DELIVER|
7583|646.52|ASYMPT BACTERURIA DEL W CMP|
7584|646.53|ASYMPT BACTERIURIA ANTEPART|
7585|646.54|ASYMPT BACTERIURIA POSTPART|
7586|646.6|GU INFECTION IN PREGNANCY|
7587|646.60|GU INFECTION IN PREG UNSPEC|
7588|646.61|GU INFECTION DELIVERED|
7589|646.62|GU INFECTION DELIV W CMP|
7590|646.63|GU INFECTION ANTEPARTUM|
7591|646.64|GU INFECTION POSTPARTUM|
7592|646.7|LIVER DISORDERS IN PREGNANCY|
7593|646.70|LIVER DISORDER IN PREG UNSP|
7594|646.71|LIVER DISORDER DELIVERED|
7595|646.73|LIVER DISORDER ANTEPART|
7596|646.8|OTHER COMPLICATION PREGNANCY|
7597|646.80|PREG COMPLIC OT UNSPEC|
7598|646.81|PREG COMPLIC OT DELIVERED|
7599|646.82|PREG COMPLIC OT DEL W CMP|
7600|646.83|PREG COMPLIC OT ANTEPART|
7601|646.84|PREG COMPLIC OT POSTPART|
7602|646.9|UNS COMPLICATION PREGNANCY|
7603|646.90|UNSPEC PREG COMPLIC UNSP|
7604|646.91|PREG COMPLIC UNSP DELIVERED|
7605|646.93|PREG COMPLIC UNSP ANTEPART|
7606|647|INFECT DIS COMPLIC PREGNANCY|
7607|647.0|SYPHILIS COMPLIC PREGNANCY|
7608|647.00|SYPHILIS IN PREG UNSPEC|
7609|647.01|SYPHILIS DELIVERED|
7610|647.02|SYPHILIS DELIVERED W CMP|
7611|647.03|SYPHILIS ANTEPARTUM|
7612|647.04|SYPHILIS POSTPARTUM|
7613|647.1|GONORRHEA COMPLIC PREGNANCY|
7614|647.10|GONORRHEA IN PREG UNSPEC|
7615|647.11|GONORRHEA DELIVERED|
7616|647.12|GONORRHEA DELIVER W CMP|
7617|647.13|GONORRHEA ANTEPARTUM|
7618|647.14|GONORRHEA POSTPARTUM|
7619|647.2|OT VD COMPLIC PREGNANCY|
7620|647.20|OT VEN DIS IN PREG UNSPEC|
7621|647.21|OT VEN DIS DELIVERED|
7622|647.22|OT VEN DIS DELIVERED W CMP|
7623|647.23|OT VEN DIS ANTEPARTUM|
7624|647.24|OT VEN DIS POSTPARTUM|
7625|647.3|TB COMPLIC PREGNANCY|
7626|647.30|TUBERCULOSIS IN PREG UNSP|
7627|647.31|TUBERCULOSIS DELIVERED|
7628|647.32|TUBERCULOSIS DELIV W CMP|
7629|647.33|TUBERCULOSIS ANTEPARTUM|
7630|647.34|TUBERCULOSIS POSTPARTUM|
7631|647.4|MALARIA COMPLIC PREGNANCY|
7632|647.40|MALARIA IN PREG UNSPEC|
7633|647.41|MALARIA DELIVERED|
7634|647.42|MALARIA DELIVERED W CMP|
7635|647.43|MALARIA ANTEPARTUM|
7636|647.44|MALARIA POSTPARTUM|
7637|647.5|RUBELLA COMPLIC PREGNANCY|
7638|647.50|RUBELLA IN PREG UNSPEC|
7639|647.51|RUBELLA DELIVERED|
7640|647.52|RUBELLA DELIVERED W CMP|
7641|647.53|ANTEPARTUM RUBELLA|
7642|647.54|POSTPARTUM RUBELLA|
7643|647.6|OT VIRAL DIS COMPLIC PREG|
7644|647.60|OT VIRUS IN PREG UNSPEC|
7645|647.61|OT VIRAL DIS DELIVERED|
7646|647.62|OT VIRAL DIS DEL W CMP|
7647|647.63|OT VIRAL DIS ANTEPARTUM|
7648|647.64|OT VIRAL DIS POSTPARTUM|
7649|647.8|OT INFECT DIS COMPLIC PREG|
7650|647.80|INFECTION IN PREG OT UNSP|
7651|647.81|INFECTN DIS OT DELIVERED|
7652|647.82|INFECTN DIS OT DEL W CMP|
7653|647.83|INFECTN DIS OT ANTEPART|
7654|647.84|INFECTN DIS OT POSTPART|
7655|647.9|UNS INFECT DIS COMPLIC PREG|
7656|647.90|UNSP INFECTN IN PREG UNSP|
7657|647.91|INFECTN UNSP DELIVERED|
7658|647.92|INFECTN UNSP DELIVER W CMP|
7659|647.93|INFECTN UNSP ANTEPARTUM|
7660|647.94|INFECTN UNSP POSTPARTUM|
7661|648|OT CONDITION COMPLIC PREG|
7662|648.0|DIABETES COMPL PREGNANCY|
7663|648.00|DIABETES IN PREG UNSPEC|
7664|648.01|DIABETES DELIVERED|
7665|648.02|DIABETES DELIVERED W CMP|
7666|648.03|ANTEPARTUM DIABETES MELLITUS|
7667|648.04|POSTPARTUM DIABETES MELLITUS|
7668|648.1|THYROID DYS COMPL PREGNANCY|
7669|648.10|THYROID DYSFUNCTN PREG UNSP|
7670|648.11|THYROID DYSFUNCTN DELIVER|
7671|648.12|THYROID DYSFUNCTN DEL W CMP|
7672|648.13|THYROID DYSFUNCTN ANTEPART|
7673|648.14|THYROID DYSFUNCTN POSTPART|
7674|648.2|MATERNAL ANEMIA IN PREGNANCY|
7675|648.20|MAT ANEMIA IN PREG UNSPEC|
7676|648.21|MAT ANEMIA DELIVERED|
7677|648.22|MAT ANEMIA DELIVERED W CMP|
7678|648.23|MAT ANEMIA ANTEPARTUM|
7679|648.24|MAT ANEMIA POSTPARTUM|
7680|648.3|DRUG DEPENDENCE IN PREGNANCY|
7681|648.30|DRUG DEPEND PREG UNSPEC|
7682|648.31|DRUG DEPENDENCE DELIVER|
7683|648.32|DRUG DEPENDEN DEL W CMP|
7684|648.33|DRUG DEPENDENCE ANTEPART|
7685|648.34|DRUG DEPENDENCE POSTPART|
7686|648.4|MENTAL DISORDER IN PREGNANCY|
7687|648.40|MENTAL DIS PREG UNSPEC|
7688|648.41|MENTAL DISORDER DELIVER|
7689|648.42|MENTAL DIS DELIV W CMP|
7690|648.43|MENTAL DISORDER ANTEPART|
7691|648.44|MENTAL DISORDER POSTPART|
7692|648.5|CONGENITAL CV DIS IN PREG|
7693|648.50|CONGEN CEREBVSCDIS PREG UNSP|
7694|648.51|CONGEN CEREBVSCDIS DELIVERED|
7695|648.52|CONGEN CEREBVSCDIS DEL W CMP|
7696|648.53|CONGEN CEREBVSCDIS ANTEPART|
7697|648.54|CONGEN CEREBVSCDIS POSTPART|
7698|648.6|OT MATERNAL CV DIS IN PREG|
7699|648.60|CEREBVSC DIS OT PREG UNSPEC|
7700|648.61|CEREBVSC DIS OT PREG DELIVER|
7701|648.62|CEREBVSC DIS OT DEL W COMP|
7702|648.63|CEREBVSC DIS OT ANTEPARTUM|
7703|648.64|CEREBVSC DIS OT POSTPARTUM|
7704|648.7|BONE/JOINT DISORDER IN PREG|
7705|648.70|BONE DISORD IN PREG UNSP|
7706|648.71|BONE DISORDER DELIVERED|
7707|648.72|BONE DISORDER DEL W CMP|
7708|648.73|BONE DISORDER ANTEPARTUM|
7709|648.74|BONE DISORDER POSTPARTUM|
7710|648.8|ABN GLUCOSE TOL IN PREGNANCY|
7711|648.80|ABN GLUCOSE TOL IN PREG UNSP|
7712|648.81|ABN GLUCOSE TOL DELIV|
7713|648.82|ABN GLUCOSE TOL DELIV W CMP|
7714|648.83|ABN GLUCOSE TOL ANTEPARTUM|
7715|648.84|ABN GLUCOSE TOL POSTPARTUM|
7716|648.9|OT CONDITION COMPLIC PREG|
