5334|61888|REVISE/REMOVE NEURORECEIVER||
5335|62000|TREAT SKULL FRACTURE||
5336|62005|TREAT SKULL FRACTURE||
5337|62010|TREATMENT OF HEAD INJURY||
5338|62100|REPAIR BRAIN FLUID LEAKAGE||
5339|62115|REDUCTION OF SKULL DEFECT||
5340|62116|REDUCTION OF SKULL DEFECT||
5341|62117|REDUCTION OF SKULL DEFECT||
5342|62120|REPAIR SKULL CAVITY LESION||
5343|62121|INCISE SKULL REPAIR||
5344|62140|REPAIR OF SKULL DEFECT||
5345|62141|REPAIR OF SKULL DEFECT||
5346|62142|REMOVE SKULL PLATE/FLAP||
5347|62143|REPLACE SKULL PLATE/FLAP||
5348|62145|REPAIR OF SKULL & BRAIN||
5349|62146|REPAIR OF SKULL WITH GRAFT||
5350|62147|REPAIR OF SKULL WITH GRAFT||
5351|62148|RETR BONE FLAP TO FIX SKULL||
5352|62160|NEUROENDOSCOPY ADD-ON||
5353|62161|DISSECT BRAIN W/SCOPE||
5354|62162|REMOVE COLLOID CYST W/SCOPE||
5355|62163|NEUROENDOSCOPY W/FB REMOVAL||
5356|62164|REMOVE BRAIN TUMOR W/SCOPE||
5357|62165|REMOVE PITUIT TUMOR W/SCOPE||
5358|62180|ESTABLISH BRAIN CAVITY SHUNT||
5359|62190|ESTABLISH BRAIN CAVITY SHUNT||
5360|62192|ESTABLISH BRAIN CAVITY SHUNT||
5361|62194|REPLACE/IRRIGATE CATHETER||
5362|62200|ESTABLISH BRAIN CAVITY SHUNT||
5363|62201|BRAIN CAVITY SHUNT W/SCOPE||
5364|62220|ESTABLISH BRAIN CAVITY SHUNT||
5365|62223|ESTABLISH BRAIN CAVITY SHUNT||
5366|62225|REPLACE/IRRIGATE CATHETER||
5367|62230|REPLACE/REVISE BRAIN SHUNT||
5368|62252|CSF SHUNT REPROGRAM||
5369|62256|REMOVE BRAIN CAVITY SHUNT||
5370|62258|REPLACE BRAIN CAVITY SHUNT||
5371|62263|EPIDURAL LYSIS MULT SESSIONS||
5372|62264|EPIDURAL LYSIS ON SINGLE DAY||
5373|62268|DRAIN SPINAL CORD CYST||
5374|62269|NEEDLE BIOPSY, SPINAL CORD||
5375|62270|SPINAL FLUID TAP, DIAGNOSTIC||
5376|62272|DRAIN CEREBRO SPINAL FLUID||
5377|62273|INJECT EPIDURAL PATCH||
5378|62280|TREAT SPINAL CORD LESION||
5379|62281|TREAT SPINAL CORD LESION||
5380|62282|TREAT SPINAL CANAL LESION||
5381|62284|INJECTION FOR MYELOGRAM||
5382|62287|PERCUTANEOUS DISKECTOMY||
5383|62290|INJECT FOR SPINE DISK X-RAY||
5384|62291|INJECT FOR SPINE DISK X-RAY||
5385|62292|INJECTION INTO DISK LESION||
5386|62294|INJECTION INTO SPINAL ARTERY||
5387|62310|INJECT SPINE C/T||
5388|62311|INJECT SPINE L/S (CD)||
5389|62318|INJECT SPINE W/CATH, C/T||
5390|62319|INJECT SPINE W/CATH L/S (CD)||
5391|62350|IMPLANT SPINAL CANAL CATH||
5392|62351|IMPLANT SPINAL CANAL CATH||
5393|62355|REMOVE SPINAL CANAL CATHETER||
5394|62360|INSERT SPINE INFUSION DEVICE||
5395|62361|IMPLANT SPINE INFUSION PUMP||
5396|62362|IMPLANT SPINE INFUSION PUMP||
5397|62365|REMOVE SPINE INFUSION DEVICE||
5398|62367|ANALYZE SPINE INFUSION PUMP||
5399|62368|ANALYZE SPINE INFUSION PUMP||
5400|63001|REMOVAL OF SPINAL LAMINA||
5401|63003|REMOVAL OF SPINAL LAMINA||
5402|63005|REMOVAL OF SPINAL LAMINA||
5403|63011|REMOVAL OF SPINAL LAMINA||
5404|63012|REMOVAL OF SPINAL LAMINA||
5405|63015|REMOVAL OF SPINAL LAMINA||
5406|63016|REMOVAL OF SPINAL LAMINA||
5407|63017|REMOVAL OF SPINAL LAMINA||
5408|63020|NECK SPINE DISK SURGERY||
5409|63030|LOW BACK DISK SURGERY||
5410|63035|SPINAL DISK SURGERY ADD-ON||
5411|63040|LAMINOTOMY, SINGLE CERVICAL||
5412|63042|LAMINOTOMY, SINGLE LUMBAR||
5413|63043|LAMINOTOMY, ADDL CERVICAL||
5414|63044|LAMINOTOMY, ADDL LUMBAR||
5415|63045|REMOVAL OF SPINAL LAMINA||
5416|63046|REMOVAL OF SPINAL LAMINA||
5417|63047|REMOVAL OF SPINAL LAMINA||
5418|63048|REMOVE SPINAL LAMINA ADD-ON||
5419|63050|CERVICAL LAMINOPLASTY||
5420|63051|C-LAMINOPLASTY W/GRAFT/PLATE||
5421|63055|DECOMPRESS SPINAL CORD||
5422|63056|DECOMPRESS SPINAL CORD||
5423|63057|DECOMPRESS SPINE CORD ADD-ON||
5424|63064|DECOMPRESS SPINAL CORD||
5425|63066|DECOMPRESS SPINE CORD ADD-ON||
5426|63075|NECK SPINE DISK SURGERY||
5427|63076|NECK SPINE DISK SURGERY||
5428|63077|SPINE DISK SURGERY, THORAX||
5429|63078|SPINE DISK SURGERY, THORAX||
5430|63081|REMOVAL OF VERTEBRAL BODY||
5431|63082|REMOVE VERTEBRAL BODY ADD-ON||
5432|63085|REMOVAL OF VERTEBRAL BODY||
5433|63086|REMOVE VERTEBRAL BODY ADD-ON||
5434|63087|REMOVAL OF VERTEBRAL BODY||
5435|63088|REMOVE VERTEBRAL BODY ADD-ON||
5436|63090|REMOVAL OF VERTEBRAL BODY||
5437|63091|REMOVE VERTEBRAL BODY ADD-ON||
5438|63101|REMOVAL OF VERTEBRAL BODY||
5439|63102|REMOVAL OF VERTEBRAL BODY||
5440|63103|REMOVE VERTEBRAL BODY ADD-ON||
5441|63170|INCISE SPINAL CORD TRACT(S)||
5442|63172|DRAINAGE OF SPINAL CYST||
5443|63173|DRAINAGE OF SPINAL CYST||
5444|63180|REVISE SPINAL CORD LIGAMENTS||
5445|63182|REVISE SPINAL CORD LIGAMENTS||
5446|63185|INCISE SPINAL COLUMN/NERVES||
5447|63190|INCISE SPINAL COLUMN/NERVES||
5448|63191|INCISE SPINAL COLUMN/NERVES||
5449|63194|INCISE SPINAL COLUMN & CORD||
5450|63195|INCISE SPINAL COLUMN & CORD||
5451|63196|INCISE SPINAL COLUMN & CORD||
5452|63197|INCISE SPINAL COLUMN & CORD||
5453|63198|INCISE SPINAL COLUMN & CORD||
5454|63199|INCISE SPINAL COLUMN & CORD||
5455|63200|RELEASE OF SPINAL CORD||
5456|63250|REVISE SPINAL CORD VESSELS||
5457|63251|REVISE SPINAL CORD VESSELS||
5458|63252|REVISE SPINAL CORD VESSELS||
5459|63265|EXCISE INTRASPINAL LESION||
5460|63266|EXCISE INTRASPINAL LESION||
5461|63267|EXCISE INTRASPINAL LESION||
5462|63268|EXCISE INTRASPINAL LESION||
5463|63270|EXCISE INTRASPINAL LESION||
5464|63271|EXCISE INTRASPINAL LESION||
5465|63272|EXCISE INTRASPINAL LESION||
5466|63273|EXCISE INTRASPINAL LESION||
5467|63275|BIOPSY/EXCISE SPINAL TUMOR||
5468|63276|BIOPSY/EXCISE SPINAL TUMOR||
5469|63277|BIOPSY/EXCISE SPINAL TUMOR||
5470|63278|BIOPSY/EXCISE SPINAL TUMOR||
5471|63280|BIOPSY/EXCISE SPINAL TUMOR||
5472|63281|BIOPSY/EXCISE SPINAL TUMOR||
5473|63282|BIOPSY/EXCISE SPINAL TUMOR||
5474|63283|BIOPSY/EXCISE SPINAL TUMOR||
5475|63285|BIOPSY/EXCISE SPINAL TUMOR||
5476|63286|BIOPSY/EXCISE SPINAL TUMOR||
5477|63287|BIOPSY/EXCISE SPINAL TUMOR||
5478|63290|BIOPSY/EXCISE SPINAL TUMOR||
5479|63295|REPAIR OF LAMINECTOMY DEFECT||
5480|63300|REMOVAL OF VERTEBRAL BODY||
5481|63301|REMOVAL OF VERTEBRAL BODY||
5482|63302|REMOVAL OF VERTEBRAL BODY||
5483|63303|REMOVAL OF VERTEBRAL BODY||
5484|63304|REMOVAL OF VERTEBRAL BODY||
5485|63305|REMOVAL OF VERTEBRAL BODY||
5486|63306|REMOVAL OF VERTEBRAL BODY||
5487|63307|REMOVAL OF VERTEBRAL BODY||
5488|63308|REMOVE VERTEBRAL BODY ADD-ON||
5489|63600|REMOVE SPINAL CORD LESION||
5490|63610|STIMULATION OF SPINAL CORD||
5491|63615|REMOVE LESION OF SPINAL CORD||
5492|63650|IMPLANT NEUROELECTRODES||
5493|63655|IMPLANT NEUROELECTRODES||
5494|63660|REVISE/REMOVE NEUROELECTRODE||
5495|63685|INSRT/REDO SPINE N GENERATOR||
5496|63688|REVISE/REMOVE NEURORECEIVER||
5497|63700|REPAIR OF SPINAL HERNIATION||
5498|63702|REPAIR OF SPINAL HERNIATION||
5499|63704|REPAIR OF SPINAL HERNIATION||
5500|63706|REPAIR OF SPINAL HERNIATION||
5501|63707|REPAIR SPINAL FLUID LEAKAGE||
5502|63709|REPAIR SPINAL FLUID LEAKAGE||
5503|63710|GRAFT REPAIR OF SPINE DEFECT||
5504|63740|INSTALL SPINAL SHUNT||
5505|63741|INSTALL SPINAL SHUNT||
5506|63744|REVISION OF SPINAL SHUNT||
5507|63746|REMOVAL OF SPINAL SHUNT||
5508|64400|N BLOCK INJ, TRIGEMINAL||
5509|64402|N BLOCK INJ, FACIAL||
5510|64405|N BLOCK INJ, OCCIPITAL||
5511|64408|N BLOCK INJ, VAGUS||
5512|64410|N BLOCK INJ, PHRENIC||
5513|64412|N BLOCK INJ, SPINAL ACCESSOR||
5514|64413|N BLOCK INJ, CERVICAL PLEXUS||
5515|64415|N BLOCK INJ, BRACHIAL PLEXUS||
5516|64416|N BLOCK CONT INFUSE, B PLEX||
5517|64417|N BLOCK INJ, AXILLARY||
5518|64418|N BLOCK INJ, SUPRASCAPULAR||
5519|64420|N BLOCK INJ, INTERCOST, SNG||
5520|64421|N BLOCK INJ, INTERCOST, MLT||
5521|64425|N BLOCK INJ, ILIO-ING/HYPOGI||
5522|64430|N BLOCK INJ, PUDENDAL||
5523|64435|N BLOCK INJ, PARACERVICAL||
5524|64445|N BLOCK INJ, SCIATIC, SNG||
5525|64446|N BLK INJ, SCIATIC, CONT INF||
5526|64447|N BLOCK INJ FEM, SINGLE||
5527|64448|N BLOCK INJ FEM, CONT INF||
5528|64449|N BLOCK INJ, LUMBAR PLEXUS||
5529|64450|N BLOCK, OTHER PERIPHERAL||
5530|64470|INJ PARAVERTEBRAL C/T||
5531|64472|INJ PARAVERTEBRAL C/T ADD-ON||
5532|64475|INJ PARAVERTEBRAL L/S||
5533|64476|INJ PARAVERTEBRAL L/S ADD-ON||
5534|64479|INJ FORAMEN EPIDURAL C/T||
5535|64480|INJ FORAMEN EPIDURAL ADD-ON||
5536|64483|INJ FORAMEN EPIDURAL L/S||
5537|64484|INJ FORAMEN EPIDURAL ADD-ON||
5538|64505|N BLOCK, SPENOPALATINE GANGL||
5539|64508|N BLOCK, CAROTID SINUS S/P||
5540|64510|N BLOCK, STELLATE GANGLION||
5541|64517|N BLOCK INJ, HYPOGAS PLXS||
5542|64520|N BLOCK, LUMBAR/THORACIC||
5543|64530|N BLOCK INJ, CELIAC PELUS||
5544|64550|APPLY NEUROSTIMULATOR||
5545|64553|IMPLANT NEUROELECTRODES||
5546|64555|IMPLANT NEUROELECTRODES||
5547|64560|IMPLANT NEUROELECTRODES||
5548|64561|IMPLANT NEUROELECTRODES||
5549|64565|IMPLANT NEUROELECTRODES||
5550|64573|IMPLANT NEUROELECTRODES||
5551|64575|IMPLANT NEUROELECTRODES||
5552|64577|IMPLANT NEUROELECTRODES||
5553|64580|IMPLANT NEUROELECTRODES||
5554|64581|IMPLANT NEUROELECTRODES||
5555|64585|REVISE/REMOVE NEUROELECTRODE||
5556|64590|INSRT/REDO PN/GASTR STIMUL||
5557|64595|REVISE/RMV PN/GASTR STIMUL||
5558|64600|INJECTION TREATMENT OF NERVE||
5559|64605|INJECTION TREATMENT OF NERVE||
5560|64610|INJECTION TREATMENT OF NERVE||
5561|64612|DESTROY NERVE, FACE MUSCLE||
5562|64613|DESTROY NERVE, NECK MUSCLE||
5563|64614|DESTROY NERVE, EXTREM MUSC||
5564|64620|INJECTION TREATMENT OF NERVE||
5565|64622|DESTR PARAVERTEBRL NERVE L/S||
5566|64623|DESTR PARAVERTEBRAL N ADD-ON||
5567|64626|DESTR PARAVERTEBRL NERVE C/T||
5568|64627|DESTR PARAVERTEBRAL N ADD-ON||
5569|64630|INJECTION TREATMENT OF NERVE||
5570|64640|INJECTION TREATMENT OF NERVE||
5571|64650|CHEMODENERV ECCRINE GLANDS||
5572|64653|CHEMODENERV ECCRINE GLANDS||
5573|64680|INJECTION TREATMENT OF NERVE||
5574|64681|INJECTION TREATMENT OF NERVE||
5575|64702|REVISE FINGER/TOE NERVE||
5576|64704|REVISE HAND/FOOT NERVE||
5577|64708|REVISE ARM/LEG NERVE||
5578|64712|REVISION OF SCIATIC NERVE||
5579|64713|REVISION OF ARM NERVE(S)||
5580|64714|REVISE LOW BACK NERVE(S)||
5581|64716|REVISION OF CRANIAL NERVE||
5582|64718|REVISE ULNAR NERVE AT ELBOW||
5583|64719|REVISE ULNAR NERVE AT WRIST||
5584|64721|CARPAL TUNNEL SURGERY||
5585|64722|RELIEVE PRESSURE ON NERVE(S)||
5586|64726|RELEASE FOOT/TOE NERVE||
5587|64727|INTERNAL NERVE REVISION||
5588|64732|INCISION OF BROW NERVE||
5589|64734|INCISION OF CHEEK NERVE||
5590|64736|INCISION OF CHIN NERVE||
5591|64738|INCISION OF JAW NERVE||
5592|64740|INCISION OF TONGUE NERVE||
5593|64742|INCISION OF FACIAL NERVE||
5594|64744|INCISE NERVE, BACK OF HEAD||
5595|64746|INCISE DIAPHRAGM NERVE||
5596|64752|INCISION OF VAGUS NERVE||
5597|64755|INCISION OF STOMACH NERVES||
5598|64760|INCISION OF VAGUS NERVE||
5599|64761|INCISION OF PELVIS NERVE||
5600|64763|INCISE HIP/THIGH NERVE||
5601|64766|INCISE HIP/THIGH NERVE||
5602|64771|SEVER CRANIAL NERVE||
5603|64772|INCISION OF SPINAL NERVE||
5604|64774|REMOVE SKIN NERVE LESION||
5605|64776|REMOVE DIGIT NERVE LESION||
5606|64778|DIGIT NERVE SURGERY ADD-ON||
5607|64782|REMOVE LIMB NERVE LESION||
5608|64783|LIMB NERVE SURGERY ADD-ON||
5609|64784|REMOVE NERVE LESION||
5610|64786|REMOVE SCIATIC NERVE LESION||
5611|64787|IMPLANT NERVE END||
5612|64788|REMOVE SKIN NERVE LESION||
5613|64790|REMOVAL OF NERVE LESION||
5614|64792|REMOVAL OF NERVE LESION||
5615|64795|BIOPSY OF NERVE||
5616|64802|REMOVE SYMPATHETIC NERVES||
5617|64804|REMOVE SYMPATHETIC NERVES||
5618|64809|REMOVE SYMPATHETIC NERVES||
5619|64818|REMOVE SYMPATHETIC NERVES||
5620|64820|REMOVE SYMPATHETIC NERVES||
5621|64821|REMOVE SYMPATHETIC NERVES||
5622|64822|REMOVE SYMPATHETIC NERVES||
5623|64823|REMOVE SYMPATHETIC NERVES||
5624|64831|REPAIR OF DIGIT NERVE||
5625|64832|REPAIR NERVE ADD-ON||
5626|64834|REPAIR OF HAND OR FOOT NERVE||
5627|64835|REPAIR OF HAND OR FOOT NERVE||
5628|64836|REPAIR OF HAND OR FOOT NERVE||
5629|64837|REPAIR NERVE ADD-ON||
5630|64840|REPAIR OF LEG NERVE||
5631|64856|REPAIR/TRANSPOSE NERVE||
5632|64857|REPAIR ARM/LEG NERVE||
5633|64858|REPAIR SCIATIC NERVE||
5634|64859|NERVE SURGERY||
5635|64861|REPAIR OF ARM NERVES||
5636|64862|REPAIR OF LOW BACK NERVES||
5637|64864|REPAIR OF FACIAL NERVE||
5638|64865|REPAIR OF FACIAL NERVE||
5639|64866|FUSION OF FACIAL/OTHER NERVE||
5640|64868|FUSION OF FACIAL/OTHER NERVE||
5641|64870|FUSION OF FACIAL/OTHER NERVE||
5642|64872|SUBSEQUENT REPAIR OF NERVE||
5643|64874|REPAIR & REVISE NERVE ADD-ON||
5644|64876|REPAIR NERVE/SHORTEN BONE||
5645|64885|NERVE GRAFT, HEAD OR NECK||
5646|64886|NERVE GRAFT, HEAD OR NECK||
5647|64890|NERVE GRAFT, HAND OR FOOT||
5648|64891|NERVE GRAFT, HAND OR FOOT||
5649|64892|NERVE GRAFT, ARM OR LEG||
5650|64893|NERVE GRAFT, ARM OR LEG||
5651|64895|NERVE GRAFT, HAND OR FOOT||
5652|64896|NERVE GRAFT, HAND OR FOOT||
5653|64897|NERVE GRAFT, ARM OR LEG||
5654|64898|NERVE GRAFT, ARM OR LEG||
5655|64901|NERVE GRAFT ADD-ON||
5656|64902|NERVE GRAFT ADD-ON||
5657|64905|NERVE PEDICLE TRANSFER||
5658|64907|NERVE PEDICLE TRANSFER||
5659|64910|NERVE REPAIR W/ALLOGRAFT||
5660|64911|NEURORRAPHY W/VEIN AUTOGRAFT||
5661|64999|NERVOUS SYSTEM SURGERY||
5662|65091|REVISE EYE||
5663|65093|REVISE EYE WITH IMPLANT||
5664|65101|REMOVAL OF EYE||
5665|65103|REMOVE EYE/INSERT IMPLANT||
5666|65105|REMOVE EYE/ATTACH IMPLANT||
5667|65110|REMOVAL OF EYE||
5668|65112|REMOVE EYE/REVISE SOCKET||
5669|65114|REMOVE EYE/REVISE SOCKET||
5670|65125|REVISE OCULAR IMPLANT||
5671|65130|INSERT OCULAR IMPLANT||
5672|65135|INSERT OCULAR IMPLANT||
5673|65140|ATTACH OCULAR IMPLANT||
5674|65150|REVISE OCULAR IMPLANT||
5675|65155|REINSERT OCULAR IMPLANT||
5676|65175|REMOVAL OF OCULAR IMPLANT||
5677|65205|REMOVE FOREIGN BODY FROM EYE||
5678|65210|REMOVE FOREIGN BODY FROM EYE||
5679|65220|REMOVE FOREIGN BODY FROM EYE||
5680|65222|REMOVE FOREIGN BODY FROM EYE||
5681|65235|REMOVE FOREIGN BODY FROM EYE||
5682|65260|REMOVE FOREIGN BODY FROM EYE||
5683|65265|REMOVE FOREIGN BODY FROM EYE||
5684|65270|REPAIR OF EYE WOUND||
5685|65272|REPAIR OF EYE WOUND||
5686|65273|REPAIR OF EYE WOUND||
5687|65275|REPAIR OF EYE WOUND||
5688|65280|REPAIR OF EYE WOUND||
5689|65285|REPAIR OF EYE WOUND||
5690|65286|REPAIR OF EYE WOUND||
5691|65290|REPAIR OF EYE SOCKET WOUND||
5692|65400|REMOVAL OF EYE LESION||
5693|65410|BIOPSY OF CORNEA||
5694|65420|REMOVAL OF EYE LESION||
5695|65426|REMOVAL OF EYE LESION||
5696|65430|CORNEAL SMEAR||
5697|65435|CURETTE/TREAT CORNEA||
5698|65436|CURETTE/TREAT CORNEA||
5699|65450|TREATMENT OF CORNEAL LESION||
5700|65600|REVISION OF CORNEA||
5701|65710|CORNEAL TRANSPLANT||
5702|65730|CORNEAL TRANSPLANT||
5703|65750|CORNEAL TRANSPLANT||
5704|65755|CORNEAL TRANSPLANT||
5705|65760|REVISION OF CORNEA||
5706|65765|REVISION OF CORNEA||
5707|65767|CORNEAL TISSUE TRANSPLANT||
5708|65770|REVISE CORNEA WITH IMPLANT||
5709|65771|RADIAL KERATOTOMY||
5710|65772|CORRECTION OF ASTIGMATISM||
5711|65775|CORRECTION OF ASTIGMATISM||
5712|65780|OCULAR RECONST, TRANSPLANT||
5713|65781|OCULAR RECONST, TRANSPLANT||
5714|65782|OCULAR RECONST, TRANSPLANT||
5715|65800|DRAINAGE OF EYE||
5716|65805|DRAINAGE OF EYE||
5717|65810|DRAINAGE OF EYE||
5718|65815|DRAINAGE OF EYE||
5719|65820|RELIEVE INNER EYE PRESSURE||
5720|65850|INCISION OF EYE||
5721|65855|LASER SURGERY OF EYE||
5722|65860|INCISE INNER EYE ADHESIONS||
5723|65865|INCISE INNER EYE ADHESIONS||
5724|65870|INCISE INNER EYE ADHESIONS||
5725|65875|INCISE INNER EYE ADHESIONS||
5726|65880|INCISE INNER EYE ADHESIONS||
5727|65900|REMOVE EYE LESION||
5728|65920|REMOVE IMPLANT OF EYE||
5729|65930|REMOVE BLOOD CLOT FROM EYE||
5730|66020|INJECTION TREATMENT OF EYE||
5731|66030|INJECTION TREATMENT OF EYE||
5732|66130|REMOVE EYE LESION||
5733|66150|GLAUCOMA SURGERY||
5734|66155|GLAUCOMA SURGERY||
5735|66160|GLAUCOMA SURGERY||
5736|66165|GLAUCOMA SURGERY||
5737|66170|GLAUCOMA SURGERY||
5738|66172|INCISION OF EYE||
5739|66180|IMPLANT EYE SHUNT||
5740|66185|REVISE EYE SHUNT||
5741|66220|REPAIR EYE LESION||
5742|66225|REPAIR/GRAFT EYE LESION||
5743|66250|FOLLOW-UP SURGERY OF EYE||
5744|66500|INCISION OF IRIS||
5745|66505|INCISION OF IRIS||
5746|66600|REMOVE IRIS AND LESION||
5747|66605|REMOVAL OF IRIS||
5748|66625|REMOVAL OF IRIS||
5749|66630|REMOVAL OF IRIS||
5750|66635|REMOVAL OF IRIS||
5751|66680|REPAIR IRIS & CILIARY BODY||
5752|66682|REPAIR IRIS & CILIARY BODY||
5753|66700|DESTRUCTION, CILIARY BODY||
5754|66710|CILIARY TRANSSLERAL THERAPY||
5755|66711|CILIARY ENDOSCOPIC ABLATION||
5756|66720|DESTRUCTION, CILIARY BODY||
5757|66740|DESTRUCTION, CILIARY BODY||
5758|66761|REVISION OF IRIS||
5759|66762|REVISION OF IRIS||
5760|66770|REMOVAL OF INNER EYE LESION||
5761|66820|INCISION, SECONDARY CATARACT||
5762|66821|AFTER CATARACT LASER SURGERY||
5763|66825|REPOSITION INTRAOCULAR LENS||
5764|66830|REMOVAL OF LENS LESION||
5765|66840|REMOVAL OF LENS MATERIAL||
5766|66850|REMOVAL OF LENS MATERIAL||
5767|66852|REMOVAL OF LENS MATERIAL||
5768|66920|EXTRACTION OF LENS||
5769|66930|EXTRACTION OF LENS||
5770|66940|EXTRACTION OF LENS||
5771|66982|CATARACT SURGERY, COMPLEX||
5772|66983|CATARACT SURG W/IOL, 1 STAGE||
5773|66984|CATARACT SURG W/IOL, 1 STAGE||
5774|66985|INSERT LENS PROSTHESIS||
5775|66986|EXCHANGE LENS PROSTHESIS||
5776|66990|OPHTHALMIC ENDOSCOPE ADD-ON||
5777|66999|EYE SURGERY PROCEDURE||
5778|67005|PARTIAL REMOVAL OF EYE FLUID||
5779|67010|PARTIAL REMOVAL OF EYE FLUID||
5780|67015|RELEASE OF EYE FLUID||
5781|67025|REPLACE EYE FLUID||
5782|67027|IMPLANT EYE DRUG SYSTEM||
5783|67028|INJECTION EYE DRUG||
5784|67030|INCISE INNER EYE STRANDS||
5785|67031|LASER SURGERY, EYE STRANDS||
5786|67036|REMOVAL OF INNER EYE FLUID||
5787|67039|LASER TREATMENT OF RETINA||
5788|67040|LASER TREATMENT OF RETINA||
5789|67041|VIT FOR MACULAR PUCKER||
5790|67042|VIT FOR MACULAR HOLE||
5791|67043|VIT FOR MEMBRANE DISSECT||
5792|67101|REPAIR DETACHED RETINA||
5793|67105|REPAIR DETACHED RETINA||
5794|67107|REPAIR DETACHED RETINA||
5795|67108|REPAIR DETACHED RETINA||
5796|67110|REPAIR DETACHED RETINA||
5797|67112|REREPAIR DETACHED RETINA||
5798|67113|REPAIR RETINAL DETACH, CPLX||
5799|67115|RELEASE ENCIRCLING MATERIAL||
5800|67120|REMOVE EYE IMPLANT MATERIAL||
5801|67121|REMOVE EYE IMPLANT MATERIAL||
5802|67141|TREATMENT OF RETINA||
5803|67145|TREATMENT OF RETINA||
5804|67208|TREATMENT OF RETINAL LESION||
5805|67210|TREATMENT OF RETINAL LESION||
5806|67218|TREATMENT OF RETINAL LESION||
5807|67220|TREATMENT OF CHOROID LESION||
5808|67221|OCULAR PHOTODYNAMIC THER||
5809|67225|EYE PHOTODYNAMIC THER ADD-ON||
5810|67227|TREATMENT OF RETINAL LESION||
5811|67228|TREATMENT OF RETINAL LESION||
5812|67229|TR RETINAL LES PRETERM INF||
5813|67250|REINFORCE EYE WALL||
5814|67255|REINFORCE/GRAFT EYE WALL||
5815|67299|EYE SURGERY PROCEDURE||
5816|67311|REVISE EYE MUSCLE||
5817|67312|REVISE TWO EYE MUSCLES||
5818|67314|REVISE EYE MUSCLE||
5819|67316|REVISE TWO EYE MUSCLES||
5820|67318|REVISE EYE MUSCLE(S)||
5821|67320|REVISE EYE MUSCLE(S) ADD-ON||
5822|67331|EYE SURGERY FOLLOW-UP ADD-ON||
5823|67332|REREVISE EYE MUSCLES ADD-ON||
5824|67334|REVISE EYE MUSCLE W/SUTURE||
5825|67335|EYE SUTURE DURING SURGERY||
5826|67340|REVISE EYE MUSCLE ADD-ON||
5827|67343|RELEASE EYE TISSUE||
5828|67345|DESTROY NERVE OF EYE MUSCLE||
5829|67346|BIOPSY, EYE MUSCLE||
5830|67399|EYE MUSCLE SURGERY PROCEDURE||
5831|67400|EXPLORE/BIOPSY EYE SOCKET||
5832|67405|EXPLORE/DRAIN EYE SOCKET||
5833|67412|EXPLORE/TREAT EYE SOCKET||
5834|67413|EXPLORE/TREAT EYE SOCKET||
5835|67414|EXPLR/DECOMPRESS EYE SOCKET||
5836|67415|ASPIRATION, ORBITAL CONTENTS||
5837|67420|EXPLORE/TREAT EYE SOCKET||
5838|67430|EXPLORE/TREAT EYE SOCKET||
5839|67440|EXPLORE/DRAIN EYE SOCKET||
5840|67445|EXPLR/DECOMPRESS EYE SOCKET||
5841|67450|EXPLORE/BIOPSY EYE SOCKET||
5842|67500|INJECT/TREAT EYE SOCKET||
5843|67505|INJECT/TREAT EYE SOCKET||
5844|67515|INJECT/TREAT EYE SOCKET||
5845|67550|INSERT EYE SOCKET IMPLANT||
5846|67560|REVISE EYE SOCKET IMPLANT||
5847|67570|DECOMPRESS OPTIC NERVE||
5848|67599|ORBIT SURGERY PROCEDURE||
5849|67700|DRAINAGE OF EYELID ABSCESS||
5850|67710|INCISION OF EYELID||
5851|67715|INCISION OF EYELID FOLD||
5852|67800|REMOVE EYELID LESION||
5853|67801|REMOVE EYELID LESIONS||
5854|67805|REMOVE EYELID LESIONS||
5855|67808|REMOVE EYELID LESION(S)||
5856|67810|BIOPSY OF EYELID||
5857|67820|REVISE EYELASHES||
5858|67825|REVISE EYELASHES||
5859|67830|REVISE EYELASHES||
5860|67835|REVISE EYELASHES||
5861|67840|REMOVE EYELID LESION||
5862|67850|TREAT EYELID LESION||
5863|67875|CLOSURE OF EYELID BY SUTURE||
5864|67880|REVISION OF EYELID||
5865|67882|REVISION OF EYELID||
5866|67900|REPAIR BROW DEFECT||
5867|67901|REPAIR EYELID DEFECT||
5868|67902|REPAIR EYELID DEFECT||
5869|67903|REPAIR EYELID DEFECT||
5870|67904|REPAIR EYELID DEFECT||
5871|67906|REPAIR EYELID DEFECT||
5872|67908|REPAIR EYELID DEFECT||
5873|67909|REVISE EYELID DEFECT||
5874|67911|REVISE EYELID DEFECT||
5875|67912|CORRECTION EYELID W/IMPLANT||
5876|67914|REPAIR EYELID DEFECT||
5877|67915|REPAIR EYELID DEFECT||
5878|67916|REPAIR EYELID DEFECT||
5879|67917|REPAIR EYELID DEFECT||
5880|67921|REPAIR EYELID DEFECT||
5881|67922|REPAIR EYELID DEFECT||
5882|67923|REPAIR EYELID DEFECT||
5883|67924|REPAIR EYELID DEFECT||
5884|67930|REPAIR EYELID WOUND||
5885|67935|REPAIR EYELID WOUND||
5886|67938|REMOVE EYELID FOREIGN BODY||
5887|67950|REVISION OF EYELID||
5888|67961|REVISION OF EYELID||
5889|67966|REVISION OF EYELID||
5890|67971|RECONSTRUCTION OF EYELID||
5891|67973|RECONSTRUCTION OF EYELID||
5892|67974|RECONSTRUCTION OF EYELID||
